name,cohorts,id,label,match,candidates,note
ascending aortic disease,1,MONDO:0005561,aortic disorder,judged,"MONDO:0007031 familial abdominal aortic aneurysm (0.882) | MONDO:0003803 aortic valve disorder (0.882) | MONDO:0014187 aortic aneurysm, familial thoracic 8 (0.880) | MONDO:0011770 aortic aneurysm, familial thoracic 2 (0.880) | MONDO:0007568 aortic aneurysm, familial thoracic 4 (0.880) | MONDO:0030731 aortic aneurysm, familial thoracic 12 (0.880) | MONDO:0017309 neonatal Marfan syndrome (lex) | MONDO:0019625 familial thoracic aortic aneurysm and aortic dissection (lex)",ascending aorta
asthma,43,MONDO:0004979,asthma,exact,"MONDO:0005405 childhood onset asthma (0.928) | MONDO:0010940 inherited susceptibility to asthma (0.910) | MONDO:0011805 asthma-related traits, susceptibility to, 1 (0.888) | MONDO:0012067 asthma-related traits, susceptibility to, 2 (0.888) | MONDO:0800415 asthma, aspirin-induced, susceptibility to (0.886) | MONDO:0012607 asthma-related traits, susceptibility to, 5 (0.883) | MONDO:0004979 asthma (lex)",
atherosclerosis,8,MONDO:0005311,atherosclerosis,exact,"MONDO:1060134 atherosclerotic cardiovascular disease (0.961) | MONDO:0005311 atherosclerosis (0.956) | MONDO:1010432 atherosclerosis, pig (0.954) | MONDO:1010430 atherosclerosis, dog (0.953) | MONDO:0000980 aortic atherosclerosis (0.952) | MONDO:0007169 atherosclerosis susceptibility (0.943)",
atherosclerotic cardiovascular disease,1,MONDO:1060134,atherosclerotic cardiovascular disease,exact,"MONDO:1060134 atherosclerotic cardiovascular disease (0.960) | MONDO:0000980 aortic atherosclerosis (0.930) | MONDO:0005311 atherosclerosis (0.927) | MONDO:0007169 atherosclerosis susceptibility (0.921) | MONDO:1010430 atherosclerosis, dog (0.919) | MONDO:0001876 renal artery atheroma (0.919)",
atherosclerotic vascular disease,1,MONDO:1060134,atherosclerotic cardiovascular disease,judged,"MONDO:1060134 atherosclerotic cardiovascular disease (0.945) | MONDO:0000980 aortic atherosclerosis (0.942) | MONDO:0001876 renal artery atheroma (0.937) | MONDO:0005311 atherosclerosis (0.937) | MONDO:0007169 atherosclerosis susceptibility (0.921) | MONDO:1010430 atherosclerosis, dog (0.919)",
atherosclerotic vessel disease,1,MONDO:1060134,atherosclerotic cardiovascular disease,judged,"MONDO:0000980 aortic atherosclerosis (0.939) | MONDO:0005311 atherosclerosis (0.934) | MONDO:0001876 renal artery atheroma (0.933) | MONDO:1060134 atherosclerotic cardiovascular disease (0.931) | MONDO:0007169 atherosclerosis susceptibility (0.914) | MONDO:1010430 atherosclerosis, dog (0.911)",
atherothrombosis,1,MONDO:1060134,atherosclerotic cardiovascular disease,judged,"MONDO:1060134 atherosclerotic cardiovascular disease (0.912) | MONDO:0005568 cholesterol embolism (0.899) | MONDO:0000980 aortic atherosclerosis (0.892) | MONDO:0005311 atherosclerosis (0.892) | MONDO:1010432 atherosclerosis, pig (0.891) | MONDO:0002004 atheroembolism of kidney (0.890)",nearest term
atopic dermatitis,4,MONDO:0004980,atopic eczema,exact,"MONDO:1010743 atopic dermatitis, dog (0.962) | MONDO:1010744 atopic dermatitis, domestic cat (0.952) | MONDO:0011596 dermatitis, atopic, 2 (0.950) | MONDO:0011597 dermatitis, atopic, 3 (0.950) | MONDO:0011598 dermatitis, atopic, 4 (0.949) | MONDO:0011609 dermatitis, atopic, 6 (0.949) | MONDO:0013294 dermatitis, atopic, 8 (lex)",
atopic disease,2,MONDO:0005202,atopic IgE-mediated allergic disorder,judged,"MONDO:1010743 atopic dermatitis, dog (0.937) | MONDO:0005202 atopic IgE-mediated allergic disorder (0.936) | MONDO:1010744 atopic dermatitis, domestic cat (0.930) | MONDO:0004980 atopic eczema (0.925) | MONDO:1010126 atopic dermatitis, non-human animal (0.923) | MONDO:0011596 dermatitis, atopic, 2 (0.922) | MONDO:0980712 dyschromatosis, ichthyosis, deafness, and atopic disease (lex) | MONDO:0005642 atopic conjunctivitis (lex)",
atopic diseases,2,MONDO:0005202,atopic IgE-mediated allergic disorder,judged,"MONDO:1010743 atopic dermatitis, dog (0.934) | MONDO:0005202 atopic IgE-mediated allergic disorder (0.928) | MONDO:1010744 atopic dermatitis, domestic cat (0.927) | MONDO:0004980 atopic eczema (0.922) | MONDO:1010126 atopic dermatitis, non-human animal (0.920) | MONDO:0011597 dermatitis, atopic, 3 (0.920) | MONDO:0980712 dyschromatosis, ichthyosis, deafness, and atopic disease (lex) | MONDO:0005642 atopic conjunctivitis (lex)",
atopy,2,MONDO:0005202,atopic IgE-mediated allergic disorder,judged,"MONDO:1012017 atopy, dog (0.934) | MONDO:1012018 atopy, domestic cat (0.920) | MONDO:0004980 atopic eczema (0.920) | MONDO:1010743 atopic dermatitis, dog (0.915) | MONDO:1011733 atopy, non-human animal (0.914) | MONDO:1010744 atopic dermatitis, domestic cat (0.905)",
atrial fibrillation,14,MONDO:0004981,atrial fibrillation,exact,"MONDO:1010498 atrial fibrillation, dog (0.956) | MONDO:1010499 atrial fibrillation, horse (0.953) | MONDO:0014340 atrial fibrillation, familial, 15 (0.952) | MONDO:1010024 atrial fibrillation, non-human animal (0.942) | MONDO:0004981 atrial fibrillation (0.940) | MONDO:0013545 atrial fibrillation, familial, 12 (0.929)",
atrioventricular nodal reentrant tachycardia,1,HP:0011717,Atrioventricular reentrant tachycardia,judged,MONDO:0007174 Lown-Ganong-Levine syndrome (0.880) | MONDO:0005476 atrioventricular node disorder (0.877) | MONDO:0005479 atrial tachycardia (0.862) | MONDO:0000467 second-degree atrioventricular block (0.846) | MONDO:0008848 atrioventricular dissociation (0.841) | MONDO:0000466 first-degree atrioventricular block (0.841),HPO's atrioventricular reentrant tachycardia covers the nodal form
attention deficit hyperactivity disorder,2,MONDO:0007743,attention deficit-hyperactivity disorder,exact,"MONDO:1012476 attention deficit hyperactivity disorder, dog (0.967) | MONDO:0005302 attention deficit hyperactivity disorder, inattentive type (0.965) | MONDO:0859261 attention deficit-hyperactivity disorder 8 (0.959) | MONDO:0007743 attention deficit-hyperactivity disorder (0.957) | MONDO:1011638 attention deficit hyperactivity disorder, non-human animal (0.955) | MONDO:0012862 attention deficit-hyperactivity disorder, susceptibility to, 5 (0.937)",
attention deficit/hyperactivity disorder,1,MONDO:0007743,attention deficit-hyperactivity disorder,exact,"MONDO:0007743 attention deficit-hyperactivity disorder (0.964) | MONDO:0859261 attention deficit-hyperactivity disorder 8 (0.961) | MONDO:0005302 attention deficit hyperactivity disorder, inattentive type (0.959) | MONDO:1012476 attention deficit hyperactivity disorder, dog (0.956) | MONDO:1011638 attention deficit hyperactivity disorder, non-human animal (0.946) | MONDO:0012862 attention deficit-hyperactivity disorder, susceptibility to, 5 (0.935)",
attention-deficit hyperactivity disorder,1,MONDO:0007743,attention deficit-hyperactivity disorder,judged,"MONDO:0859261 attention deficit-hyperactivity disorder 8 (0.964) | MONDO:0007743 attention deficit-hyperactivity disorder (0.960) | MONDO:1012476 attention deficit hyperactivity disorder, dog (0.959) | MONDO:0005302 attention deficit hyperactivity disorder, inattentive type (0.958) | MONDO:1011638 attention deficit hyperactivity disorder, non-human animal (0.951) | MONDO:0012862 attention deficit-hyperactivity disorder, susceptibility to, 5 (0.936)",
attention-deficit/hyperactivity disorder,3,MONDO:0007743,attention deficit-hyperactivity disorder,judged,"MONDO:0007743 attention deficit-hyperactivity disorder (0.961) | MONDO:0859261 attention deficit-hyperactivity disorder 8 (0.961) | MONDO:0005302 attention deficit hyperactivity disorder, inattentive type (0.949) | MONDO:1012476 attention deficit hyperactivity disorder, dog (0.945) | MONDO:1011638 attention deficit hyperactivity disorder, non-human animal (0.939) | MONDO:0012862 attention deficit-hyperactivity disorder, susceptibility to, 5 (0.929)",
atypical parkinsonism,1,MONDO:0021095,parkinsonian disorder,judged,"MONDO:0020488 atypical progressive supranuclear palsy syndrome (0.892) | MONDO:0018321 atypical juvenile parkinsonism (0.859) | MONDO:0019977 parkinsonism with dementia of Guadeloupe (0.859) | MONDO:0036193 parkinsonism with polyneuropathy (0.857) | MONDO:0013150 parkinsonism-dystonia, infantile (0.856) | MONDO:0017809 parkinsonism due to ATP13A2 deficiency (0.851) | MONDO:0009839 progressive supranuclear palsy-parkinsonism syndrome (lex)",parkinsonian disorder; atypical
autism,3,MONDO:0005260,autism,exact,"MONDO:0005258 autism spectrum disorder (0.940) | MONDO:0011627 intellectual developmental disorder with autism and speech delay (0.931) | MONDO:0100612 autism spectrum disorder 3 (0.922) | MONDO:0100610 autism spectrum disorder 1 (0.922) | MONDO:1010005 autism spectrum disorder, non-human animal (0.922) | MONDO:0100611 autism spectrum disorder 2 (0.921) | MONDO:0005260 autism (lex)",
autism spectrum disorder,6,MONDO:0005258,autism spectrum disorder,exact,"MONDO:0100612 autism spectrum disorder 3 (0.960) | MONDO:0100611 autism spectrum disorder 2 (0.960) | MONDO:0100610 autism spectrum disorder 1 (0.959) | MONDO:1010005 autism spectrum disorder, non-human animal (0.948) | MONDO:0005258 autism spectrum disorder (0.941) | MONDO:1010424 autism spectrum disorder, zebra finch (0.934) | MONDO:0014361 autism spectrum disorder due to AUTS2 deficiency (lex)",
autism spectrum disorders,1,MONDO:0005258,autism spectrum disorder,judged,"MONDO:0100612 autism spectrum disorder 3 (0.956) | MONDO:0100611 autism spectrum disorder 2 (0.956) | MONDO:0100610 autism spectrum disorder 1 (0.955) | MONDO:1010005 autism spectrum disorder, non-human animal (0.946) | MONDO:0005258 autism spectrum disorder (0.939) | MONDO:1010424 autism spectrum disorder, zebra finch (0.932) | MONDO:0014361 autism spectrum disorder due to AUTS2 deficiency (lex) | MONDO:0100299 PAX5-related B lymphopenia and autism spectrum disorder (lex)",
autoimmune thyroid disease,2,MONDO:0005623,autoimmune thyroid disease,exact,"MONDO:0000162 autoimmune thyroid disease, susceptibility to (0.948) | MONDO:0011980 autoimmune thyroid disease, susceptibility to, 1 (0.939) | MONDO:0011981 autoimmune thyroid disease, susceptibility to, 2 (0.937) | MONDO:0011982 autoimmune thyroid disease, susceptibility to, 3 (0.936) | MONDO:0005623 autoimmune thyroid disease (0.935) | MONDO:0011983 autoimmune thyroid disease, susceptibility to, 4 (0.935)",
autosomal dominant Alzheimer disease,1,MONDO:0015140,early-onset autosomal dominant Alzheimer disease,judged,"MONDO:0011913 Alzheimer disease 3 (0.894) | MONDO:0011513 Alzheimer disease, familial early-onset, with coexisting amyloid and prion pathology (0.890) | MONDO:0007088 Alzheimer disease type 1 (0.871) | MONDO:0014265 Alzheimer disease 18 (0.855) | MONDO:0957397 intellectual developmental disorder, autosomal dominant 72 (0.853) | MONDO:0032919 intellectual developmental disorder 62 (0.850) | MONDO:0015140 early-onset autosomal dominant Alzheimer disease (lex)",
B-cell acute lymphoblastic leukemia,1,MONDO:0004947,B-cell acute lymphoblastic leukemia,exact,"MONDO:0004947 B-cell acute lymphoblastic leukemia (0.962) | MONDO:0000814 B-cell adult acute lymphocytic leukemia (0.948) | MONDO:0000872 B-cell childhood acute lymphoblastic leukemia (0.947) | MONDO:0020511 precursor B-cell acute lymphoblastic leukemia (0.927) | MONDO:0850161 B-lymphoblastic leukemia/lymphoma, BCR-ABL1–like (0.923) | MONDO:0035605 B-lymphoblastic leukemia/lymphoma with recurrent genetic abnormality (0.921)",
bacterial sepsis,1,MONDO:0005229,bacterial infectious disease with sepsis,judged,"MONDO:0005229 bacterial infectious disease with sepsis (0.937) | MONDO:0041825 bacterial meningitis caused by gram-negative bacteria (0.885) | MONDO:1014891 septic bacterial peritonitis, non-human animal (0.876) | MONDO:0013724 bacteremia, susceptibility to, 2 (0.874) | MONDO:1014893 septic purulent bacterial peritonitis, non-human animal (0.873) | MONDO:0013723 bacteremia, susceptibility to, 1 (0.869) | MONDO:0700217 neonatal sepsis (lex)",
basal cell carcinoma,1,MONDO:0020804,basal cell carcinoma,exact,"MONDO:0005341 skin basal cell carcinoma (0.951) | MONDO:0002935 penis basal cell carcinoma (0.944) | MONDO:0011556 basal cell carcinoma, susceptibility to, 1 (0.944) | MONDO:0002936 scrotum basal cell carcinoma (0.941) | MONDO:0002955 vulva basal cell carcinoma (0.941) | MONDO:0002943 external ear basal cell carcinoma (0.940) | MONDO:0020804 basal cell carcinoma (lex) | MONDO:0002940 anal margin basal cell carcinoma (lex)",
BCC,1,MONDO:0005341,skin basal cell carcinoma,exact,"MONDO:0013102 basal cell carcinoma, susceptibility to, 3 (0.903) | MONDO:0013101 basal cell carcinoma, susceptibility to, 2 (0.902) | MONDO:0013104 basal cell carcinoma, susceptibility to, 4 (0.899) | MONDO:0013105 basal cell carcinoma, susceptibility to, 5 (0.897) | MONDO:0013106 basal cell carcinoma, susceptibility to, 6 (0.896) | MONDO:0011556 basal cell carcinoma, susceptibility to, 1 (0.896) | MONDO:0005341 skin basal cell carcinoma (lex)",
bicuspid aortic valve disease,1,MONDO:0007194,familial bicuspid aortic valve,judged,"MONDO:0013902 aortic valve disease 2 (0.857) | MONDO:7770584 aortic valve stenosis, dog (0.853) | MONDO:0003803 aortic valve disorder (0.845) | MONDO:7770280 aortic valve hypoplasia, cattle (0.843) | MONDO:1013014 aortic valve stenosis, non-human animal (0.840) | MONDO:0024523 aortic valve disease 1 (0.840) | MONDO:1060150 NOTCH1-related AOS spectrum disorder (lex) | MONDO:0032783 aortic valve disease 3 (lex)",MONDO's term is the familial form
bipolar disorder,17,MONDO:0004985,bipolar disorder,exact,MONDO:0001866 bipolar I disorder (0.945) | MONDO:0024612 manic bipolar affective disorder (0.942) | MONDO:0024613 bipolar depression (0.939) | MONDO:0000693 bipolar II disorder (0.927) | MONDO:0004985 bipolar disorder (0.909) | MONDO:0003128 classic pulmonary blastoma (0.806) | MONDO:1060151 schizoaffective bipolar disorder (lex),
bipolar I disorder,1,MONDO:0001866,bipolar I disorder,exact,MONDO:0001866 bipolar I disorder (0.924) | MONDO:0024612 manic bipolar affective disorder (0.912) | MONDO:0024613 bipolar depression (0.907) | MONDO:0000693 bipolar II disorder (0.867) | MONDO:0004985 bipolar disorder (0.842) | MONDO:0003128 classic pulmonary blastoma (0.770),
bipolar II disorder,1,MONDO:0000693,bipolar II disorder,exact,MONDO:0000693 bipolar II disorder (0.907) | MONDO:0024613 bipolar depression (0.906) | MONDO:0024612 manic bipolar affective disorder (0.904) | MONDO:0001866 bipolar I disorder (0.879) | MONDO:0004985 bipolar disorder (0.840) | MONDO:0001156 borderline personality disorder (0.779),
bladder cancer,11,MONDO:0004986,urinary bladder carcinoma,exact,"MONDO:0001187 urinary bladder cancer (0.950) | MONDO:0004703 bladder carcinoma in situ (0.943) | MONDO:1013300 bladder carcinoma in situ, non-human animal (0.922) | MONDO:0005611 bladder transitional cell carcinoma (0.921) | MONDO:0004987 urinary bladder neoplasm (0.916) | MONDO:0002760 bladder squamous cell carcinoma (0.913) | MONDO:0004986 urinary bladder carcinoma (lex) | MONDO:0004182 stage IVb bladder cancer (lex)",
blastic plasmacytoid dendritic cell neoplasm,1,MONDO:0019467,CD4+/CD56+ hematodermic neoplasm,exact,"MONDO:0019467 CD4+/CD56+ hematodermic neoplasm (0.944) | MONDO:0006115 blast phase chronic myelogenous leukemia, BCR-ABL1 positive (0.868) | MONDO:0009693 plasma cell myeloma (0.828) | MONDO:0004416 plasmacytoid variant infiltrating bladder urothelial carcinoma (0.820) | MONDO:0035941 B-lymphoblastic leukemia/lymphoma with t(v;11q23.3) (0.806) | MONDO:0006112 bladder inflammatory myofibroblastic tumor (0.801)",
blood cancer,1,MONDO:0002334,hematopoietic and lymphoid system neoplasm,exact,MONDO:0002334 hematopoietic and lymphoid system neoplasm (0.897) | MONDO:0005059 leukemia (0.870) | MONDO:0000602 autoimmune disorder of blood (0.836) | MONDO:0017858 acute erythroid leukemia (0.833) | MONDO:0005570 hematologic disorder (0.832) | MONDO:0004967 acute lymphoblastic leukemia (0.830) | MONDO:0002095 vascular cancer (lex),
bradyarrhythmia,1,HP:0001662,Bradycardia,judged,"MONDO:1013917 bradydysrhythmia of unknown cause, non-human animal (0.880) | MONDO:1013990 cardiac bradydysrhythmia, non-human animal (0.869) | MONDO:1013989 cardiac bradydysrhythmia of unknown cause, non-human animal (0.852) | MONDO:0012033 bradyopsia (0.834) | MONDO:1017050 bradytocia dystocia, non-human animal (0.800) | MONDO:1013916 sinus bradycardia, non-human animal (0.789) | MONDO:0007269 dilated cardiomyopathy 1A (lex)",
brain damage,1,MONDO:0043510,brain injury,judged,MONDO:0005394 brain infarction (0.886) | MONDO:0005560 brain disorder (0.883) | MONDO:0006686 brain stem infarction (0.881) | MONDO:0005299 brain ischemia (0.876) | MONDO:0043510 brain injury (0.872) | MONDO:0005559 neurodegenerative disease (0.866) | MONDO:0019976 dementia pugilistica (lex) | MONDO:0019773 myelomeningocele (lex),
brain tumour,1,MONDO:0021211,brain neoplasm,exact,"MONDO:0021211 brain neoplasm (0.928) | MONDO:0001657 brain cancer (0.912) | MONDO:0021451 benign neoplasm of brain (0.909) | MONDO:0005499 brain glioma (0.901) | MONDO:1013117 brain neoplasm, non-human animal (0.901) | MONDO:0002682 cerebral ventricle cancer (0.900) | MONDO:0002914 childhood brain stem neoplasm (lex) | MONDO:0021507 benign neoplasm of brain stem (lex)",
breast cancer,95,MONDO:0007254,breast cancer,exact,MONDO:0004658 breast carcinoma in situ (0.959) | MONDO:0016419 hereditary breast carcinoma (0.953) | MONDO:0004379 female breast carcinoma (0.951) | MONDO:0021100 breast neoplasm (0.932) | MONDO:0004990 breast tumor luminal A or B (0.929) | MONDO:0002657 breast disorder (0.925) | MONDO:0007254 breast cancer (lex),
