COHO ID	label	curation status	PGS subset	PGS cohort id	placed by	PGS cohort name	PMID	DOI	title	PGP id	roles
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:34059833	10.1038/s41588-021-00852-9	The trans-ancestral genomic architecture of glycemic traits.	PGP000246	training samples of PGS001350; development of PGS001350 from the samples of GCST90002232; source GWAS GCST90002232 of PGS001350; development of PGS001351 from the samples of GCST90002238; source GWAS GCST90002238 of PGS001351; training samples of PGS001352; development of PGS001352 from the samples of GCST90002244; source GWAS GCST90002244 of PGS001352; source GWAS GCST90002230 of PGS005102; source GWAS GCST90002236 of PGS005102; source GWAS GCST90002230 of PGS005103; source GWAS GCST90002236 of PGS005103; source GWAS GCST90002230 of PGS005331; source GWAS GCST90002236 of PGS005331; source GWAS GCST90002230 of PGS005332; source GWAS GCST90002236 of PGS005332; source GWAS GCST90002230 of PGS005333; source GWAS GCST90002236 of PGS005333; source GWAS GCST90002230 of PGS005334; source GWAS GCST90002236 of PGS005334; and 25 more
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:34548389	10.1681/asn.2020111599	Polygenic Risk Scores for Kidney Function and Their Associations with Circulating Proteome, and Incident Kidney Diseases.	PGP000229	evaluation of PGS000883 on PSS001143 (PPM002528); evaluation of PGS000883 on PSS001143 (PPM002529); evaluation of PGS000883 on PSS001143 (PPM002530); evaluation of PGS000883 on PSS001143 (PPM002531); evaluation of PGS000883 on PSS001143 (PPM002532); evaluation of PGS000884 on PSS001143 (PPM002533); evaluation of PGS000884 on PSS001143 (PPM002534); evaluation of PGS000884 on PSS001143 (PPM002535); evaluation of PGS000884 on PSS001143 (PPM002536); evaluation of PGS000884 on PSS001143 (PPM002537); evaluation of PGS000885 on PSS001143 (PPM002538); evaluation of PGS000885 on PSS001143 (PPM002539); evaluation of PGS000885 on PSS001143 (PPM002540); evaluation of PGS000885 on PSS001143 (PPM002541); evaluation of PGS000885 on PSS001143 (PPM002542)
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:34604815	10.1016/j.xhgg.2021.100029	Genetic discovery and risk characterization in type 2 diabetes across diverse populations.	PGP000193	evaluation of PGS000804 on PSS001044 (PPM002115); evaluation of PGS000806 on PSS001044 (PPM002116); evaluation of PGS000804 on PSS001044 (PPM002117); evaluation of PGS000806 on PSS001044 (PPM002118)
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:34725413	10.1038/s41598-021-00796-4	Prediction of primary venous thromboembolism based on clinical and genetic factors within the U.K. Biobank.	PGP000267	development of PGS002235 from the samples of GCST002808; development of PGS002235 from the samples of GCST002012
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:34737425	10.1038/s41588-021-00948-2	Genome-wide association analyses highlight etiological differences underlying newly defined subtypes of diabetes.	PGP000211	development of PGS000861 from the samples of GCST008790
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:34887591		The power of genetic diversity in genome-wide association studies of lipids.		source GWAS a GWAS of PGS005170; source GWAS GCST90239652 of PGS005170; source GWAS GCST90239656 of PGS005217; source GWAS GCST90239674 of PGS005217
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:35197564	10.1038/s42003-021-02996-0	Integration of questionnaire-based risk factors improves polygenic risk scores for human coronary heart disease and type 2 diabetes.	PGP000261	development of PGS001780 from the samples of GCST003116
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:35389749	10.1161/circulationaha.121.057261	Monogenic and Polygenic Contributions to QTc Prolongation in the Population.	PGP000304	evaluation of PGS002276 on PSS009628 (PPM012946)
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:35591975	10.1016/j.xgen.2022.100118	Genome-wide risk prediction of common diseases across ancestries in one million people.	PGP000271	development of PGS002244 from the samples of GCST003116
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:35729114	10.1038/s41467-022-31080-2	A multi-ethnic polygenic risk score is associated with hypertension prevalence and progression throughout adulthood.	PGP000531	evaluation of PGS004233 on PSS011312 (PPM020252); evaluation of PGS004234 on PSS011312 (PPM020253); evaluation of PGS004235 on PSS011312 (PPM020254); evaluation of PGS004236 on PSS011312 (PPM020255); evaluation of PGS004236 on PSS011312 (PPM020256); evaluation of PGS004236 on PSS011312 (PPM020257)
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:35773277	10.1038/s41467-022-30931-2	Inherited basis of visceral, abdominal subcutaneous and gluteofemoral fat depots.	PGP000391	evaluation of PGS002811 on PSS009992 (PPM015589); evaluation of PGS002812 on PSS009992 (PPM015590); evaluation of PGS002812 on PSS009992 (PPM015591); evaluation of PGS002813 on PSS009992 (PPM015592); evaluation of PGS002812 on PSS009992 (PPM015593)
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:35880530	10.1161/circulationaha.121.058426	Predictive Utility of a Validated Polygenic Risk Score for Long-Term Risk of Coronary Heart Disease in Young and Middle-Aged Adults.	PGP000568	evaluation of PGS000013 on PSS011378 (PPM020715); evaluation of PGS000013 on PSS011378 (PPM020718)
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:36111372	10.1111/jth.15879	Genetic risk and incident venous thromboembolism in middle-aged and older adults following COVID-19 vaccination.	PGP000375	development of PGS002794 from the samples of GCST002808
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:36180795		Stroke genetics informs drug discovery and risk prediction across ancestries.		source GWAS a GWAS of PGS005170; source GWAS GCST90104550 of PGS005217
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:36224396	10.1038/s41586-022-05275-y	A saturated map of common genetic variants associated with human height.	PGP000382	development of PGS002801 from the samples of a GWAS; development of PGS002802 from the samples of a GWAS; development of PGS002804 from the samples of a GWAS
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:36334310	10.1161/circgen.122.003946	Association of a Multiancestry Genome-Wide Blood Pressure Polygenic Risk Score With Adverse Cardiovascular Events.	PGP000384	evaluation of PGS002807 on PSS009980 (PPM015538); evaluation of PGS002807 on PSS009980 (PPM015539); evaluation of PGS002807 on PSS009980 (PPM015540); evaluation of PGS002807 on PSS009980 (PPM015541); evaluation of PGS002807 on PSS009980 (PPM015542); evaluation of PGS002807 on PSS009980 (PPM015543); evaluation of PGS002807 on PSS009980 (PPM015544); evaluation of PGS002807 on PSS009980 (PPM015545); evaluation of PGS002807 on PSS009980 (PPM015546); evaluation of PGS002807 on PSS009980 (PPM015547)
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:36459520	10.1371/journal.pone.0278764	Polygenic risk scores for cardiovascular diseases and type 2 diabetes.	PGP000365	development of PGS002775 from the samples of GCST003116; development of PGS002776 from the samples of GCST003116
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:36474045	10.1038/s41588-022-01233-6	Discovery and systematic characterization of risk variants and genes for coronary artery disease in over a million participants.	PGP000409	development of PGS003355 from the samples of GCST003116
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:36477530	10.1038/s41586-022-05477-4	Genetic diversity fuels gene discovery for tobacco and alcohol use.	PGP000410	development of PGS003357 from the samples of a GWAS; development of PGS003360 from the samples of a GWAS; development of PGS003361 from the samples of a GWAS; development of PGS003364 from the samples of a GWAS; development of PGS003365 from the samples of a GWAS; development of PGS003368 from the samples of a GWAS; development of PGS003369 from the samples of a GWAS; development of PGS003372 from the samples of a GWAS; development of PGS003376 from the samples of a GWAS
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:36528340	10.1016/j.trsl.2022.12.002	A new 165-SNP low-density lipoprotein cholesterol polygenic risk score based on next generation sequencing outperforms previously published scores in routine diagnostics of familial hypercholesterolemia.	PGP000422	development of PGS003405 from the samples of GCST000759
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:36655558	10.1161/strokeaha.122.040715	Genetic Risk Score for Intracranial Aneurysms: Prediction of Subarachnoid Hemorrhage and Role in Clinical Heterogeneity.	PGP000423	development of PGS003406 from the samples of GCST011020; development of PGS003407 from the samples of GCST011020; development of PGS003408 from the samples of GCST011020; development of PGS003409 from the samples of GCST011020; development of PGS003410 from the samples of GCST011020; development of PGS003411 from the samples of GCST011020
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:36716319	10.1371/journal.pone.0280657	Prediction of venous thromboembolism incidence in the general adult population using two published genetic risk scores.	PGP000449	evaluation of PGS003456 on PSS010178 (PPM017256); evaluation of PGS003456 on PSS010177 (PPM017257)
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:36914875	10.1038/s41588-023-01314-0	Multi-ancestry genome-wide association analyses improve resolution of genes and pathways influencing lung function and chronic obstructive pulmonary disease risk.	PGP000500	development of PGS003862 from the samples of GCST90244093; development of PGS003863 from the samples of GCST90244093
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:37268629	10.1038/s41467-023-38990-9	Evaluating the use of blood pressure polygenic risk scores across race/ethnic background groups.	PGP000510	training samples of PGS003961; training samples of PGS003962; training samples of PGS003963; training samples of PGS003964; training samples of PGS003965; training samples of PGS003966; training samples of PGS003967; training samples of PGS003968
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:37536150	10.1016/j.atherosclerosis.2023.117194	Polygenic risk score in comparison with C-reactive protein for predicting incident coronary heart disease.	PGP000632	evaluation of PGS000013 on PSS011689 (PPM021334)
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:37845353	10.1038/s41588-023-01510-y	Genome-wide association meta-analysis identifies risk loci for abdominal aortic aneurysm and highlights PCSK9 as a therapeutic target.	PGP000513	development of PGS003972 from the samples of a GWAS; development of PGS003973 from the samples of a GWAS
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:38380516	10.1161/circgen.123.004272	Multi-Ancestry Polygenic Risk Score for Coronary Heart Disease Based on an Ancestrally Diverse Genome-Wide Association Study and Population-Specific Optimization.	PGP000602	evaluation of PGS004697 on PSS011448 (PPM020903); evaluation of PGS004696 on PSS011448 (PPM020904); evaluation of PGS004697 on PSS011446 (PPM020905); evaluation of PGS004696 on PSS011446 (PPM020906); evaluation of PGS004698 on PSS011448 (PPM020913); evaluation of PGS004698 on PSS011446 (PPM020914)
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:38652672	10.2337/dc23-2274	Time-to-Event Genome-Wide Association Study for Incident Cardiovascular Disease in People With Type 2 Diabetes.	PGP000829	evaluation of PGS000058 on PSS012312 (PPM036565)
COHO:0000011	Atherosclerosis Risk in Communities Study	curated		ARIC	name (the Catalog id)	Atherosclerosis Risk in Communities Study	PMID:40042447	10.1002/alz.70014	Polygenic score integrating neurodegenerative and vascular risk informs dementia risk stratification.	PGP000718	development of PGS005170 from the samples of a GWAS; development of PGS005170 from the samples of GCST90239652
