name,cohorts,id,label,match,candidates,note
"PFAS, PCBs, PBDEs, DEET",1,ECTO:9002053,exposure to persistent organic pollutant,judged,ECTO:9001537 exposure to polychlorinated dibenzodioxines and related compounds (0.712) | ECTO:0900154 exposure to perfluorohexanesulfonic acid via ingestion (0.704) | ECTO:9000873 exposure to perfluorodecyl phosphate (0.702) | ECTO:9002159 exposure to polyfluoroalkyl substance (0.698) | ECTO:9002160 exposure to perfluoroalkyl substance (0.698) | ECTO:9002053 exposure to persistent organic pollutant (0.698),"PFAS, PCBs and PBDEs are persistent organic pollutants; DEET is not"
phenols,1,ECTO:9001353,exposure to phenols,exact,ECTO:9001353 exposure to phenols (0.911) | ECTO:9000071 exposure to phenol (0.898) | ECTO:9000345 exposure to phenylpropanoid (0.888) | ECTO:9001541 exposure to phenylureas (0.871) | ECTO:9001104 exposure to phenylhydrazine (0.868) | ECTO:9001219 exposure to phenolphthalein (0.865),
phthalate metabolites,1,ECTO:9000906,exposure to phthalate ester,judged,ECTO:9000906 exposure to phthalate ester (0.891) | ECTO:9000522 exposure to phthalate (0.860) | ECTO:9001228 exposure to phthalic anhydride (0.841) | ECTO:9001433 exposure to diethyl phthalate (0.742) | ECTO:9001541 exposure to phenylureas (0.741) | ECTO:9001827 exposure to drug metabolite (0.738),the metabolites mark exposure to phthalate esters
phthalates,2,ECTO:9000906,exposure to phthalate ester,judged,ECTO:9000906 exposure to phthalate ester (0.939) | ECTO:9000522 exposure to phthalate (0.936) | ECTO:9001228 exposure to phthalic anhydride (0.890) | ECTO:9001487 exposure to phosphane (0.788) | ECTO:9001486 exposure to phorate (0.784) | ECTO:9001226 exposure to phosphine (0.783) | ECTO:0900272 exposure to bis(2-ethylhexyl) phthalate via ingestion (lex),the plasticiser phthalates are esters
phthalates and DINCH,1,ECTO:9000906,exposure to phthalate ester,judged,ECTO:9000906 exposure to phthalate ester (0.846) | ECTO:9000522 exposure to phthalate (0.815) | ECTO:9001228 exposure to phthalic anhydride (0.799) | ECTO:9001433 exposure to diethyl phthalate (0.777) | ECTO:9000637 exposure to dibutyl phthalate (0.762) | ECTO:9001090 exposure to Dimethyl phthalate (0.757),DINCH not covered
physical activity,15,ECTO:6000039,exposure to Physical Activity,exact,ECTO:6000039 exposure to Physical Activity (0.824) | ECTO:0010003 exposure to environmental physical object quality (0.811) | ECTO:6000002 exposure to exercise (0.766) | ECTO:6000000 exposure to behavior (0.741) | ECTO:2000084 exposure to aerobic exercise therapy (0.737) | ECTO:7000109 exposure to bodily fluid (0.719),
physical activity in pregnancy,1,ECTO:6000039,exposure to Physical Activity,judged,ECTO:2000076 exposure to pregnancy diet intake (0.827) | ECTO:0900506 maternal exposure to valproate semisodium (0.752) | ECTO:0900130 maternal exposure to estrogens (0.746) | ECTO:0900325 maternal exposure to hydrogen peroxide (0.742) | ECTO:0900376 maternal exposure to heavy metal (0.742) | ECTO:0900103 maternal exposure to androgen (0.741),in pregnancy
physical activity/diet,1,ECTO:6000039,exposure to Physical Activity,judged,"ECTO:2000068 exposure to dietary intervention (0.796) | ECTO:6000039 exposure to Physical Activity (0.768) | ECTO:2000117 exposure to dietary sodium intake avoidance (0.744) | ECTO:6000002 exposure to exercise (0.741) | ECTO:0070245 exposure to dietary supplement, vitamin(s) and fatty acids via ingestion (0.740) | ECTO:2000116 exposure to dietary fat or oil intake avoidance (0.740)",physical activity; diet has no ECTO term
phytoestrogens,1,ECTO:9002037,exposure to phytoestrogen,judged,ECTO:9002037 exposure to phytoestrogen (0.912) | ECTO:9001681 exposure to phytoalexin (0.811) | ECTO:9001782 exposure to phytotoxin (0.784) | ECTO:9001778 exposure to phytosiderophore (0.779) | ECTO:9002072 exposure to phytochrome chromophore (0.768) | ECTO:0900128 exposure to phytotoxin via ingestion (0.765),
plasticizers,1,ECTO:9002071,exposure to plasticiser,judged,ECTO:9002071 exposure to plasticiser (0.906) | ECTO:8000007 exposure to plastic pollution (0.849) | ECTO:7000160 exposure to plastic (0.846) | ECTO:7000038 exposure to plaster (0.791) | ECTO:9000425 exposure to plumbagin (0.761) | ECTO:9000307 exposure to platinum cation (0.741),
police work,1,ECTO:0001591,exposure to occupation,judged,ECTO:9000433 exposure to polycyclic arene (0.751) | ECTO:9002563 exposure to polystyrene macromolecule (0.737) | ECTO:9002561 exposure to polymyxin (0.733) | ECTO:9002148 exposure to polycyclic hydrocarbon (0.732) | ECTO:0080001 exposure to polycyclic hydrocarbon in air via inhalation (0.731) | ECTO:0900023 exposure to polycyclic hydrocarbon via maternal (0.730),police work as an occupation
population density,1,,,none,ECTO:5000002 exposure to public swimming pool (0.725) | ECTO:8000030 exposure to urban flooding (0.715) | ECTO:8000040 exposure to urban pollution (0.714) | ECTO:0400014 exposure to increased low-density lipoprotein in food (0.697) | ECTO:1000042 exposure to day care building (0.697) | ECTO:0090008 exposure to low-density lipoprotein in food (0.696),not an exposure ECTO names
pre-natal and early post-natal exposures,1,ExO:0000002,exposure event,judged,ECTO:0900103 maternal exposure to androgen (0.817) | ECTO:0070226 exposure to infant formula (milk-based) via ingestion (0.799) | ECTO:0900221 maternal exposure to bisphenol A (0.797) | ECTO:0900506 maternal exposure to valproate semisodium (0.792) | ECTO:0900130 maternal exposure to estrogens (0.792) | ECTO:0900376 maternal exposure to heavy metal (0.791),the root exposure class of ECTO (from ExO); the name is no more specific than that
prenatal diet,1,ECTO:2000076,exposure to pregnancy diet intake,judged,ECTO:2000076 exposure to pregnancy diet intake (0.919) | ECTO:0900506 maternal exposure to valproate semisodium (0.757) | ECTO:0900130 maternal exposure to estrogens (0.756) | ECTO:0900103 maternal exposure to androgen (0.752) | ECTO:0900364 maternal exposure to manganese cation (0.749) | ECTO:0900292 maternal exposure to antigen (0.748),
prenatal exposure to environmental and occupational chemicals,1,ECTO:0000231,exposure to chemical,judged,ECTO:0900103 maternal exposure to androgen (0.796) | ECTO:0900221 maternal exposure to bisphenol A (0.790) | ECTO:0900348 maternal exposure to lead(2+) (0.790) | ECTO:2000076 exposure to pregnancy diet intake (0.788) | ECTO:0900506 maternal exposure to valproate semisodium (0.786) | ECTO:0900376 maternal exposure to heavy metal (0.785),"prenatal, through the mother"
prenatal exposure to maternal cigarette smoking,1,ECTO:0300003,exposure to cigarette smoking via maternal,judged,ECTO:0300003 exposure to cigarette smoking via maternal (0.815) | ECTO:0900103 maternal exposure to androgen (0.809) | ECTO:0900247 maternal exposure to copper cation (0.804) | ECTO:0300002 exposure to smoking nicotine via maternal (0.804) | ECTO:2000076 exposure to pregnancy diet intake (0.801) | ECTO:0300004 exposure to cigar smoking via maternal (0.801),
prenatal famine exposure,1,ECTO:0800003,exposure to famine via maternal,judged,ECTO:0800003 exposure to famine via maternal (0.825) | ECTO:2000076 exposure to pregnancy diet intake (0.820) | ECTO:0900506 maternal exposure to valproate semisodium (0.758) | ECTO:0900103 maternal exposure to androgen (0.747) | ECTO:0900364 maternal exposure to manganese cation (0.747) | ECTO:0070212 exposure to infant formula based on isolated amino acids and/or protein hydrolysates via ingestion (0.745),
"prenatal pesticide exposure (aerially sprayed mancozeb, ETU)",1,ECTO:0000530,exposure to pesticide,judged,ECTO:0900419 exposure to pesticide via ingestion (0.763) | ECTO:0900506 maternal exposure to valproate semisodium (0.722) | ECTO:9002096 exposure to pesticide synergist (0.721) | ECTO:0900364 maternal exposure to manganese cation (0.715) | ECTO:0000530 exposure to pesticide (0.714) | ECTO:9002106 exposure to pyrethroid ester insecticide (0.709),prenatal; mancozeb has no term
psychosocial factors,1,ECTO:6000027,exposure to social circumstances,judged,ECTO:9001717 exposure to psychotropic drug (0.821) | ECTO:2000031 exposure to theraputic tranquilizers (0.760) | ECTO:6000028 exposure to socioeconomic factors (0.725) | ECTO:2000091 exposure to cognitive behavior therapy (0.716) | ECTO:6000027 exposure to social circumstances (0.712) | ECTO:6000016 exposure to personal behavior (0.699),psychosocial taken as social circumstances
radiation absorbed dose to the contralateral breast after radiation therapy,1,ECTO:2000079,exposure to radiation therapy,judged,ECTO:2000079 exposure to radiation therapy (0.788) | ECTO:1000006 exposure to radiation shielding disposition (0.773) | ECTO:9001979 exposure to radiation protective agent (0.768) | ECTO:2000070 exposure to external beam radiation therapy (0.760) | ECTO:8000054 exposure to radiowave radiation (0.743) | ECTO:0000001 exposure to radiation (0.737),scatter dose from radiotherapy
radiation exposure,1,ECTO:0000001,exposure to radiation,exact,ECTO:2000079 exposure to radiation therapy (0.934) | ECTO:0000001 exposure to radiation (0.924) | ECTO:9001979 exposure to radiation protective agent (0.910) | ECTO:1000006 exposure to radiation shielding disposition (0.907) | ECTO:8000062 exposure to irradiation by ionizing radiation (0.885) | ECTO:7000145 exposure to radioactive material (0.885),
radio frequency (RF) fields emitted by mobile phones,1,ECTO:8000054,exposure to radiowave radiation,judged,ECTO:8000054 exposure to radiowave radiation (0.824) | ECTO:7000145 exposure to radioactive material (0.761) | ECTO:2000079 exposure to radiation therapy (0.755) | ECTO:0000002 exposure to electromagnetic radiation (0.749) | ECTO:9001979 exposure to radiation protective agent (0.744) | ECTO:1000006 exposure to radiation shielding disposition (0.741),
radon gas,1,ECTO:9000097,exposure to radon,judged,ECTO:9000097 exposure to radon (0.890) | ECTO:0080005 exposure to radon in air via inhalation (0.882) | ECTO:7000145 exposure to radioactive material (0.803) | ECTO:9001979 exposure to radiation protective agent (0.789) | ECTO:1000006 exposure to radiation shielding disposition (0.784) | ECTO:2000079 exposure to radiation therapy (0.783),
regional ambient air pollution,1,ECTO:8000036,exposure to air pollution,judged,ECTO:0800002 exposure to air pollution via maternal (0.817) | ECTO:7000116 exposure to respirable suspended particulate matter (0.782) | ECTO:8000036 exposure to air pollution (0.780) | ECTO:8000019 exposure to environmental pollution (0.778) | ECTO:0800001 exposure to environmental process route (0.771) | ECTO:0000931 exposure to environmental contaminant (0.762),
regular physical exercise,1,ECTO:6000002,exposure to exercise,judged,ECTO:6000002 exposure to exercise (0.774) | ECTO:0010003 exposure to environmental physical object quality (0.757) | ECTO:2000084 exposure to aerobic exercise therapy (0.756) | ECTO:6000039 exposure to Physical Activity (0.749) | ECTO:0070016 exposure to regular yogurt via ingestion (0.743) | ECTO:6000031 exposure to strenuous exercise (0.734),
related substance use,1,ECTO:6000007,exposure to substance abuse,judged,ECTO:0900043 exposure to drug via maternal (0.803) | ECTO:0300008 exposure to methamphetamine via maternal (0.801) | ECTO:0300009 exposure to heroin via maternal (0.799) | ECTO:0100008 exposure to methamphetamine addictive consumption (0.794) | ECTO:0100009 exposure to heroin addictive consumption (0.793) | ECTO:0300007 exposure to cocaine via maternal (0.789),
replacing saturated fat with polyunsaturated fat in commercial food items,1,ECTO:0900053,exposure to polyunsaturated fatty acid via ingestion,judged,"ECTO:0900053 exposure to polyunsaturated fatty acid via ingestion (0.786) | ECTO:9002507 exposure to polyunsaturated fatty acid (0.753) | ECTO:2000116 exposure to dietary fat or oil intake avoidance (0.751) | ECTO:0900015 exposure to food emulsifier via ingestion (0.728) | ECTO:0070247 exposure to fat content 50-80%, > 25% pufa via ingestion (0.725) | ECTO:0070230 exposure to rapeseed food product via ingestion (0.724)",a dietary intervention replacing saturated with polyunsaturated fat
residence in a Schistosoma mansoni-endemic area,1,ECTO:3000174,exposure to Schistosoma mansoni,judged,ECTO:3000174 exposure to Schistosoma mansoni (0.796) | ECTO:9001797 exposure to schistosomicide drug (0.766) | ECTO:3000158 exposure to Plasmodium sp. vivax/simium (0.693) | ECTO:3000135 exposure to Nippostrongylus brasiliensis (0.676) | ECTO:3000278 exposure to Fasciola hepatica (0.666) | ECTO:3000155 exposure to Plasmodium falciparum (0.665),
residential proximity to multi-pollutant point sources,1,ECTO:8000019,exposure to environmental pollution,judged,ECTO:0800002 exposure to air pollution via maternal (0.750) | ECTO:0080001 exposure to polycyclic hydrocarbon in air via inhalation (0.744) | ECTO:7000116 exposure to respirable suspended particulate matter (0.741) | ECTO:8000040 exposure to urban pollution (0.738) | ECTO:0070210 exposure to multivitamin preparation via ingestion (0.731) | ECTO:0800001 exposure to environmental process route (0.731),pollution from industrial point sources
"respiratory, intestinal, and skin microbiology",1,,,none,ECTO:3000214 exposure to Respiratory syncytial virus (0.729) | ECTO:7000116 exposure to respirable suspended particulate matter (0.713) | ECTO:0070000 exposure to probiotic or bacteria supplement via ingestion (0.709) | ECTO:0900087 exposure to gut flora metabolite via ingestion (0.707) | ECTO:3000131 exposure to Bacteroides thetaiotaomicron VPI-5482 (0.700) | ECTO:2000071 exposure to fecal microbiota transplantation (0.699),not an exposure; only EFO has a microbiome term
road traffic emissions,1,ECTO:7000156,exposure to emissions from petroleum combustion,judged,ECTO:7000156 exposure to emissions from petroleum combustion (0.811) | ECTO:7000139 exposure to gasoline exhaust (0.768) | ECTO:0800002 exposure to air pollution via maternal (0.767) | ECTO:8000031 exposure to carbon dioxide emission process (0.767) | ECTO:0900113 exposure to carbon monoxide via inhalation (0.760) | ECTO:0900363 exposure to fuel additive via ingestion (0.757),vehicle exhaust as petroleum combustion emissions
road traffic noise levels,1,ECTO:8000044,exposure to sound radiation,judged,ECTO:8000054 exposure to radiowave radiation (0.757) | ECTO:0800002 exposure to air pollution via maternal (0.728) | ECTO:7000144 exposure to rock dust (0.727) | ECTO:0900363 exposure to fuel additive via ingestion (0.727) | ECTO:7000139 exposure to gasoline exhaust (0.719) | ECTO:1000008 exposure to gas power station (0.718),ECTO calls noise exposure to sound radiation; road traffic
rural-to-urban migration,1,,,none,ECTO:8000030 exposure to urban flooding (0.752) | ECTO:8000040 exposure to urban pollution (0.739) | ECTO:8000025 exposure to riverine flooding (0.712) | ECTO:0070206 exposure to rice milk via ingestion (0.693) | ECTO:1000016 exposure to agricultural wastewater treatment plant (0.684) | ECTO:8000054 exposure to radiowave radiation (0.681),ECTO has no migration or urbanisation term
satiety value of foods in a weight-maintenance diet,1,ECTO:2000068,exposure to dietary intervention,judged,ECTO:2000117 exposure to dietary sodium intake avoidance (0.780) | ECTO:2000116 exposure to dietary fat or oil intake avoidance (0.777) | ECTO:0900120 exposure to food component via ingestion (0.765) | ECTO:2000121 exposure to low fat diet intake (0.764) | ECTO:9002058 exposure to food thickening agent (0.758) | ECTO:2000075 exposure to dietary lysine intake avoidance (0.755),a trial diet
secondary (take-home and residential) pesticide exposure in a floricultural community,1,ECTO:0000530,exposure to pesticide,judged,ECTO:0900419 exposure to pesticide via ingestion (0.779) | ECTO:0900455 exposure to herbicide via ingestion (0.729) | ECTO:9002096 exposure to pesticide synergist (0.722) | ECTO:0080002 exposure to chlorpyrifos in apple via ingestion (0.721) | ECTO:0900461 exposure to second generation antipsychotic via ingestion (0.718) | ECTO:9002111 exposure to pyrethroid ester acaricide (0.716),
shift work,1,,,none,ECTO:0070092 exposure to shrimp via ingestion (0.716) | ECTO:8000028 exposure to storm surge process (0.713) | ECTO:1000041 exposure to retail shop (0.708) | ECTO:0600007 exposure to space station (0.703) | ECTO:1000022 exposure to storm surge (0.701) | ECTO:1000012 exposure to solar power station (0.699),ECTO has no shift-work term
small-quantity lipid-based nutrient supplements,1,ECTO:0070245,"exposure to dietary supplement, vitamin(s) and fatty acids via ingestion",judged,"ECTO:0070245 exposure to dietary supplement, vitamin(s) and fatty acids via ingestion (0.746) | ECTO:0090010 exposure to lipid in food (0.743) | ECTO:0900406 exposure to lipid via ingestion (0.732) | ECTO:2000116 exposure to dietary fat or oil intake avoidance (0.731) | ECTO:0070212 exposure to infant formula based on isolated amino acids and/or protein hydrolysates via ingestion (0.731) | ECTO:9001661 exposure to fat-soluble vitamin (0.725)",
smoking,10,ECTO:6000013,exposure to smoking,exact,ECTO:7000059 exposure to smoke (0.900) | ECTO:7000167 exposure to smokeless tobacco (0.896) | ECTO:6000013 exposure to smoking (0.873) | ECTO:6000014 exposure to smoking cessation (0.865) | ECTO:7000003 exposure to smog (0.827) | ECTO:0100003 exposure to cigarette smoking (0.808) | ECTO:0100002 exposure to smoking nicotine (lex),
smoking (ever smokers of more than 10 pack-years),1,ECTO:6000029,exposure to tobacco smoking,judged,ECTO:0300003 exposure to cigarette smoking via maternal (0.783) | ECTO:0300002 exposure to smoking nicotine via maternal (0.775) | ECTO:0300004 exposure to cigar smoking via maternal (0.774) | ECTO:0300000 exposure to nicotine via maternal (0.774) | ECTO:0100003 exposure to cigarette smoking (0.769) | ECTO:0100000 exposure to nicotine addictive consumption (0.768),
smoking - cigarettes per day and current or former smoker,1,ECTO:0100003,exposure to cigarette smoking,judged,ECTO:0300003 exposure to cigarette smoking via maternal (0.797) | ECTO:0300004 exposure to cigar smoking via maternal (0.796) | ECTO:0100003 exposure to cigarette smoking (0.783) | ECTO:0100004 exposure to cigar smoking (0.782) | ECTO:0300002 exposure to smoking nicotine via maternal (0.780) | ECTO:0300000 exposure to nicotine via maternal (0.777),
smoking and passive smoking,1,ECTO:6000029,exposure to tobacco smoking,judged,ECTO:0300003 exposure to cigarette smoking via maternal (0.865) | ECTO:0300002 exposure to smoking nicotine via maternal (0.859) | ECTO:0300004 exposure to cigar smoking via maternal (0.857) | ECTO:7000167 exposure to smokeless tobacco (0.857) | ECTO:0900393 exposure to nicotine via inhalation (0.847) | ECTO:0100003 exposure to cigarette smoking (0.845),and passive smoking (ECTO:7000059 exposure to smoke)
smoking cessation,1,ECTO:6000014,exposure to smoking cessation,exact,ECTO:6000014 exposure to smoking cessation (0.869) | ECTO:7000167 exposure to smokeless tobacco (0.850) | ECTO:0100003 exposure to cigarette smoking (0.831) | ECTO:0300003 exposure to cigarette smoking via maternal (0.825) | ECTO:0100004 exposure to cigar smoking (0.820) | ECTO:0100002 exposure to smoking nicotine (0.818),
"smoking exposure (years smoked, cigarettes/day, years quit)",1,ECTO:0100003,exposure to cigarette smoking,judged,ECTO:0300003 exposure to cigarette smoking via maternal (0.818) | ECTO:0300002 exposure to smoking nicotine via maternal (0.811) | ECTO:0300004 exposure to cigar smoking via maternal (0.802) | ECTO:0900393 exposure to nicotine via inhalation (0.797) | ECTO:0300000 exposure to nicotine via maternal (0.792) | ECTO:6000038 exposure to Cigarette Smoking (0.782),
smoking status,1,ECTO:6000029,exposure to tobacco smoking,judged,ECTO:7000167 exposure to smokeless tobacco (0.878) | ECTO:7000059 exposure to smoke (0.854) | ECTO:6000014 exposure to smoking cessation (0.845) | ECTO:6000013 exposure to smoking (0.832) | ECTO:0100003 exposure to cigarette smoking (0.825) | ECTO:0300003 exposure to cigarette smoking via maternal (0.824),
socio-environmental exposome during pregnancy and childhood,1,ExO:0000002,exposure event,judged,ECTO:0900103 maternal exposure to androgen (0.803) | ECTO:0900506 maternal exposure to valproate semisodium (0.802) | ECTO:0900221 maternal exposure to bisphenol A (0.798) | ECTO:0900130 maternal exposure to estrogens (0.797) | ECTO:0900348 maternal exposure to lead(2+) (0.789) | ECTO:0600002 exposure to child care environment (0.788),the root exposure class of ECTO (from ExO); the name is no more specific than that
soil-transmitted helminth (STH) parasites,1,MONDO:0024271,intestinal helminthiasis,judged,ECTO:9001713 exposure to anthelminthic drug (0.745) | ECTO:3000174 exposure to Schistosoma mansoni (0.731) | ECTO:9001797 exposure to schistosomicide drug (0.719) | ECTO:3000093 exposure to Heligmosomoides polygyrus (0.696) | ECTO:3000185 exposure to Toxocara canis (0.683) | ECTO:3000135 exposure to Nippostrongylus brasiliensis (0.682),the term EFO uses for intestinal helminthiasis
solar ultraviolet exposure,1,ECTO:0000006,exposure to ultraviolet radiation,judged,ECTO:8000061 exposure to Solar radiation (0.834) | ECTO:0000006 exposure to ultraviolet radiation (0.829) | ECTO:1000012 exposure to solar power station (0.827) | ECTO:9002015 exposure to ultraviolet filter (0.813) | ECTO:8000063 exposure to irradiation by photosynthetically active radiation (0.798) | ECTO:0900025 exposure to vitamin D via ingestion (0.795),solar
solar ultraviolet radiation exposures,1,ECTO:0000006,exposure to ultraviolet radiation,judged,ECTO:8000061 exposure to Solar radiation (0.831) | ECTO:1000012 exposure to solar power station (0.813) | ECTO:0000006 exposure to ultraviolet radiation (0.811) | ECTO:8000063 exposure to irradiation by photosynthetically active radiation (0.806) | ECTO:9002015 exposure to ultraviolet filter (0.796) | ECTO:0900025 exposure to vitamin D via ingestion (0.791),solar
"specific exposures to cows, straw, and farm milk",1,ECTO:1000034,exposure to farm,judged,ECTO:0070204 exposure to cow milk (liquid) via ingestion (0.813) | ECTO:0070199 exposure to cow milk cheese (nonfat) via ingestion (0.810) | ECTO:0070003 exposure to whole milk via ingestion (0.788) | ECTO:0070215 exposure to feedstuff (food for agricultural animals) via ingestion (0.766) | ECTO:0070252 exposure to mammalian milk protein via ingestion (0.765) | ECTO:0070198 exposure to dairy-based coffee drink via ingestion (0.763),"cows, straw and farm milk as farm exposures"
substance use,2,ECTO:6000007,exposure to substance abuse,judged,ECTO:6000007 exposure to substance abuse (0.859) | ECTO:9002617 exposure to substance P (0.840) | ECTO:0900043 exposure to drug via maternal (0.813) | ECTO:6000008 exposure to drug abuse (0.798) | ECTO:0000509 exposure to drug (0.793) | ECTO:0100008 exposure to methamphetamine addictive consumption (0.789),
sun exposure,2,ECTO:8000061,exposure to Solar radiation,judged,ECTO:1000012 exposure to solar power station (0.864) | ECTO:8000061 exposure to Solar radiation (0.845) | ECTO:0000006 exposure to ultraviolet radiation (0.828) | ECTO:0900025 exposure to vitamin D via ingestion (0.825) | ECTO:9002074 exposure to skin lightening agent (0.825) | ECTO:0000007 exposure to visible light radiation (0.824) | ECTO:9002622 exposure to sunitinib (lex),
sun exposure and sunburns,1,ECTO:8000061,exposure to Solar radiation,judged,ECTO:8000061 exposure to Solar radiation (0.821) | ECTO:9002074 exposure to skin lightening agent (0.807) | ECTO:1000012 exposure to solar power station (0.805) | ECTO:0900025 exposure to vitamin D via ingestion (0.785) | ECTO:8000063 exposure to irradiation by photosynthetically active radiation (0.785) | ECTO:0000006 exposure to ultraviolet radiation (0.783),
sun exposure habits,1,ECTO:8000061,exposure to Solar radiation,judged,ECTO:1000012 exposure to solar power station (0.801) | ECTO:8000061 exposure to Solar radiation (0.789) | ECTO:0900025 exposure to vitamin D via ingestion (0.784) | ECTO:9002074 exposure to skin lightening agent (0.779) | ECTO:0000980 exposure to temperature of air in surroundings (0.774) | ECTO:0070095 exposure to tuna steak via ingestion (0.765),
sun protection behaviours,1,,,none,ECTO:9002074 exposure to skin lightening agent (0.762) | ECTO:1000012 exposure to solar power station (0.755) | ECTO:8000061 exposure to Solar radiation (0.752) | ECTO:5000002 exposure to public swimming pool (0.729) | ECTO:0900013 exposure to food coloring via ingestion (0.723) | ECTO:0900025 exposure to vitamin D via ingestion (0.716),"a behaviour that reduces exposure to solar radiation (ECTO:8000061), not an exposure"
sun-exposure habits,1,ECTO:8000061,exposure to Solar radiation,judged,ECTO:1000012 exposure to solar power station (0.817) | ECTO:0900025 exposure to vitamin D via ingestion (0.795) | ECTO:9002074 exposure to skin lightening agent (0.791) | ECTO:8000061 exposure to Solar radiation (0.782) | ECTO:0000006 exposure to ultraviolet radiation (0.781) | ECTO:0000980 exposure to temperature of air in surroundings (0.779),
sunbed use,1,ECTO:0000006,exposure to ultraviolet radiation,judged,ECTO:1000012 exposure to solar power station (0.764) | ECTO:9002074 exposure to skin lightening agent (0.761) | ECTO:8000061 exposure to Solar radiation (0.760) | ECTO:0900025 exposure to vitamin D via ingestion (0.735) | ECTO:0070169 exposure to melatonin supplement via ingestion (0.729) | ECTO:9001802 exposure to photosensitizing agent (0.725),artificial ultraviolet from sunbeds
"tea drinking habits, including tea temperature",1,ECTO:0070133,exposure to tea (steeped) via ingestion,judged,"ECTO:0070196 exposure to tea (liquid, caffeinated) via ingestion (0.828) | ECTO:0070133 exposure to tea (steeped) via ingestion (0.808) | ECTO:0070195 exposure to tea (liquid, decaffeinated) via ingestion (0.807) | ECTO:0070132 exposure to tea (decaffeinated) via ingestion (0.795) | ECTO:1000043 exposure to temperature of water (0.758) | ECTO:0010011 exposure to temperature of sea surface (0.749)",and its temperature
"temperature, indoor humidity, air change rate and NO2",1,,,none,ECTO:0900148 exposure to nitrogen dioxide via inhalation (0.741) | ECTO:0800002 exposure to air pollution via maternal (0.726) | ECTO:0000980 exposure to temperature of air in surroundings (0.707) | ECTO:1000032 exposure to air conditioning unit (0.706) | ECTO:0000979 exposure to temperature of environmental surroundings (0.705) | ECTO:8000036 exposure to air pollution (0.703),indoor climate factors together; nearest is exposure to temperature of air in surroundings (ECTO:0000980) and nitrogen dioxide (ECTO:9000252)
terrestrial gamma radiation,1,ECTO:8000045,exposure to gamma radiation,judged,ECTO:8000045 exposure to gamma radiation (0.784) | ECTO:2000079 exposure to radiation therapy (0.751) | ECTO:1000006 exposure to radiation shielding disposition (0.750) | ECTO:9001979 exposure to radiation protective agent (0.748) | ECTO:7000145 exposure to radioactive material (0.739) | ECTO:8000054 exposure to radiowave radiation (0.737),
the child's diet,1,EFO:0002755,diet,judged,ECTO:0600002 exposure to child care environment (0.835) | ECTO:0900013 exposure to food coloring via ingestion (0.799) | ECTO:2000068 exposure to dietary intervention (0.796) | ECTO:2000117 exposure to dietary sodium intake avoidance (0.792) | ECTO:0070226 exposure to infant formula (milk-based) via ingestion (0.789) | ECTO:2000075 exposure to dietary lysine intake avoidance (0.786),
the human microbiome,1,,,none,ECTO:0900087 exposure to gut flora metabolite via ingestion (0.774) | ECTO:9002410 exposure to gut flora metabolite (0.768) | ECTO:2000071 exposure to fecal microbiota transplantation (0.761) | ECTO:0070000 exposure to probiotic or bacteria supplement via ingestion (0.756) | ECTO:3000033 exposure to Bacteroides thetaiotaomicron (0.723) | ECTO:3000131 exposure to Bacteroides thetaiotaomicron VPI-5482 (0.720),not an exposure; only EFO has a microbiome term
thorough dietary questionnaire,1,EFO:0002755,diet,judged,ECTO:9002058 exposure to food thickening agent (0.806) | ECTO:2000068 exposure to dietary intervention (0.800) | ECTO:2000117 exposure to dietary sodium intake avoidance (0.799) | ECTO:2000075 exposure to dietary lysine intake avoidance (0.795) | ECTO:2000116 exposure to dietary fat or oil intake avoidance (0.790) | ECTO:0900120 exposure to food component via ingestion (0.782),
tobacco,1,ECTO:0100013,exposure to tobacco,exact,ECTO:6000029 exposure to tobacco smoking (0.877) | ECTO:6000041 exposure to Tobacco Use (0.872) | ECTO:7000167 exposure to smokeless tobacco (0.803) | ECTO:0100013 exposure to tobacco (0.799) | ECTO:0100011 exposure to tobacco chewing (0.782) | ECTO:9002644 exposure to tobramycin (0.781),
tobacco consumption,1,ECTO:6000041,exposure to Tobacco Use,judged,ECTO:6000029 exposure to tobacco smoking (0.866) | ECTO:6000041 exposure to Tobacco Use (0.861) | ECTO:0100013 exposure to tobacco (0.847) | ECTO:0100000 exposure to nicotine addictive consumption (0.832) | ECTO:0300000 exposure to nicotine via maternal (0.830) | ECTO:0100011 exposure to tobacco chewing (0.829),
tobacco smoke,1,ECTO:6000029,exposure to tobacco smoking,judged,ECTO:6000029 exposure to tobacco smoking (0.871) | ECTO:6000041 exposure to Tobacco Use (0.854) | ECTO:7000167 exposure to smokeless tobacco (0.853) | ECTO:0100013 exposure to tobacco (0.823) | ECTO:0100003 exposure to cigarette smoking (0.821) | ECTO:0100004 exposure to cigar smoking (0.820),taken as smoking; passive exposure would be ECTO:7000059
tobacco smoking,2,ECTO:6000029,exposure to tobacco smoking,exact,ECTO:6000029 exposure to tobacco smoking (0.877) | ECTO:6000041 exposure to Tobacco Use (0.861) | ECTO:7000167 exposure to smokeless tobacco (0.842) | ECTO:0100003 exposure to cigarette smoking (0.835) | ECTO:0100013 exposure to tobacco (0.834) | ECTO:0300003 exposure to cigarette smoking via maternal (0.832),
